data,Precipitação,Temperatura
2017-01-18,0.0,9.528541666666667
2017-01-19,2.4,8.116645833333333
2017-01-20,0.2,7.7903125
2017-01-21,0.2,7.3657916666666665
2017-01-22,10.6,5.856791666666666
2017-01-23,9.6,6.033166666666666
2017-01-24,10.4,6.268041666666666
2017-01-25,3.0,6.7608958333333335
2017-01-26,0.0,6.670833333333333
2017-01-27,0.0,8.213479166666668
2017-01-28,0.0,10.093208333333333
2017-01-29,0.0,9.946958333333333
2017-01-30,3.4,8.953229166666667
2017-01-31,1.2000000000000002,7.5103125
2017-02-01,0.2,8.426833333333333
2017-02-02,0.6000000000000001,8.053812500000001
2017-02-03,5.2,7.8458958333333335
2017-02-04,6.2,8.157270833333333
2017-02-05,0.2,8.5995625
2017-02-06,3.8000000000000003,8.455520833333333
2017-02-07,12.0,6.994583333333334
2017-02-08,0.0,7.7430208333333335
2017-02-09,0.0,8.016562500000001
2017-02-10,1.0,7.9822500000000005
2017-02-11,1.4000000000000001,6.275958333333333
2017-02-12,3.8000000000000003,7.69325
2017-02-13,0.2,7.018895833333333
2017-02-14,17.2,4.033645833333334
2017-02-15,9.8,5.204833333333333
2017-02-16,0.4,6.960083333333333
2017-02-17,4.0,5.649875000000001
2017-02-18,9.4,6.236791666666666
2017-02-19,4.8,6.559541666666667
2017-02-20,8.6,6.7319375
2017-02-21,2.6,5.8752708333333326
2017-02-22,2.2,6.786833333333334
2017-02-23,4.4,7.1838750000000005
2017-02-24,5.2,7.659729166666668
2017-02-25,13.0,6.196166666666667
2017-02-26,10.6,5.393354166666666
2017-02-27,5.0,6.408791666666667
2017-02-28,5.4,6.8954375
2017-03-01,0.0,6.9781249999999995
2017-03-02,1.0,7.8563125000000005
2017-03-03,4.2,7.156854166666666
2017-03-04,0.2,8.577020833333334
2017-03-05,2.8000000000000003,8.556020833333333
2017-03-06,9.0,7.0745000000000005
2017-03-07,10.8,7.324604166666667
2017-03-08,12.4,6.628604166666666
2017-03-09,12.200000000000001,7.4145416666666675
2017-03-10,9.8,6.9156458333333335
2017-03-11,7.0,7.152979166666667
2017-03-12,1.4,7.9959375
2017-03-13,5.6,7.49025
2017-03-14,8.8,7.0346875
2017-03-15,9.6,6.307729166666667
2017-03-16,12.2,5.242
2017-03-17,0.2,6.846395833333333
2017-03-18,11.8,7.251541666666667
2017-03-19,4.2,7.7216249999999995
2017-03-20,0.8,8.5149375
2017-03-21,2.4,8.745979166666666
2017-03-22,11.4,7.765875
2017-03-23,16.6,7.216770833333334
2017-03-24,4.2,7.566958333333333
2017-03-25,5.6000000000000005,7.187145833333333
2017-03-26,11.6,7.156416666666666
2017-03-27,2.8000000000000003,7.1483125
2017-03-28,1.2000000000000002,8.057833333333333
2017-03-29,14.0,8.859166666666667
2017-03-30,23.0,6.52025
2017-03-31,2.6,7.743479166666667
2017-04-01,1.0,8.482520833333334
2017-04-02,10.0,7.827604166666667
2017-04-03,4.2,7.731166666666667
2017-04-04,7.4,7.478104166666667
2017-04-05,3.6,8.804791666666667
2017-04-06,0.6000000000000001,8.36275
2017-04-07,2.0,8.002833333333333
2017-04-08,5.2,7.6419375
2017-04-09,10.2,7.296625
2017-04-10,5.2,7.86525
2017-04-11,1.6,8.149645833333333
2017-04-12,1.0,7.873333333333334
2017-04-13,0.2,9.38725
2017-04-14,0.0,8.521729166666667
2017-04-15,0.2,9.614791666666667
2017-04-16,0.0,8.906270833333332
2017-04-17,0.8,9.641104166666667
2017-04-18,5.6,8.839270833333334
2017-04-19,3.0,7.622083333333333
2017-04-20,5.4,7.363125
2017-04-21,0.0,7.184104166666667
2017-04-22,1.8,7.4474583333333335
2017-04-23,10.200000000000001,7.137208333333334
2017-04-24,5.4,7.052270833333334
2017-04-25,0.0,7.612354166666667
2017-04-26,1.4000000000000001,8.225895833333334
2017-04-27,0.8,7.881729166666666
2017-04-28,1.4,8.122
2017-04-29,1.0,8.187833333333334
2017-04-30,0.2,7.038333333333333
2017-05-01,0.0,7.837270833333334
2017-05-02,0.0,8.174583333333333
2017-05-03,0.2,8.88925
2017-05-04,0.6000000000000001,8.565291666666667
2017-05-05,0.4,8.430958333333333
2017-05-06,5.6,7.681354166666666
2017-05-07,4.0,8.288354166666666
2017-05-08,4.0,8.085145833333334
2017-05-09,3.2,7.972895833333333
2017-05-10,1.4000000000000001,7.793729166666666
2017-05-11,0.0,7.544479166666666
2017-05-12,0.8,8.243041666666667
2017-05-13,2.2,8.563666666666666
2017-05-14,1.6,8.064874999999999
