date,z_300.0,z_400.0,z_500.0,q_300.0,q_400.0,q_500.0,crwc_300.0,crwc_400.0,crwc_500.0,t_300.0,t_400.0,t_500.0,u_300.0,u_400.0,u_500.0,v_300.0,v_400.0,v_500.0,u10,v10,d2m,t2m,sp,z,tp,ssrd,strd,sf
1991-09-18,94774.63,74089.31,57268.344,0.00028508334,0.00014524459,0.0019037313,0.0,0.0,0.0,-31.475906,-14.618317,-6.8756714,10.966019,8.493644,0.61446124,-4.6291475,4.552068,-2.873576,0.5392208,0.17356867,-3.7326355,4.2204895,61731.273,40786.863,0.03472343,3999849.2,3400361.8,1.0730582e-07
1991-09-19,94833.54,74152.195,57341.87,0.00020652554,0.0006203177,0.003863777,0.0,0.0,0.0,-31.15068,-15.422913,-6.428833,9.660215,3.4670773,-0.8797469,-3.2602217,0.75285625,-2.243786,-0.25800556,-0.08966395,0.3640442,5.0939026,61792.54,40786.863,0.7086063,3461919.8,3988228.0,2.1623448e-05
1991-09-20,94790.18,74178.555,57387.42,0.00018727094,0.0013567116,0.004322358,0.0,0.0,0.0,-31.269684,-16.481445,-6.480133,12.013622,2.0419812,-0.039726134,-0.72995013,-3.9194076,-2.2839637,-0.25877178,-0.014927149,2.302948,4.7486877,61841.17,40786.863,1.917255,1916738.0,4456032.5,0.00016542175
1991-09-21,94877.01,74179.11,57394.004,8.121197e-05,0.0008510903,0.003739122,0.0,0.0,0.0,-30.463882,-16.041199,-6.6621704,10.01093,0.13597406,-1.232388,5.0312104,0.15993567,2.2635987,-0.057166293,0.20761298,0.7173767,4.222992,61843.977,40786.863,0.849545,3494202.0,4239258.0,1.136295e-05
1991-09-22,94921.54,74253.46,57454.188,6.716543e-05,0.00060562365,0.0038555006,0.0,0.0,0.0,-31.017136,-15.898193,-6.294281,1.4171699,-9.722278,-2.3341162,4.6282334,0.6524801,0.44330633,0.05664487,0.06994119,1.1752625,5.3596497,61857.227,40786.863,0.8226894,3605474.5,4006768.2,1.0967269e-06
1991-09-23,94974.48,74276.23,57499.324,4.6179037e-05,0.0004951073,0.0028243435,0.0,0.0,0.0,-30.589035,-15.769379,-6.532898,4.331938,-10.804957,-2.8890731,9.136713,-0.8060884,1.0857114,-0.6654209,-0.02080959,0.26333618,4.856079,61912.31,40786.863,0.46334976,3753610.2,3950276.5,3.1346455e-05
1991-09-24,94923.28,74258.94,57459.145,4.955482e-05,0.00062252703,0.0028953685,0.0,0.0,0.0,-30.696747,-15.477478,-6.652405,4.446197,-5.175544,-2.6214423,11.42437,1.3036919,-0.31472826,-0.62257767,-0.5058081,0.32962036,5.6734924,61874.023,40786.863,0.2155158,3270972.5,4124514.5,5.721231e-07
1991-09-25,94891.65,74245.54,57445.605,9.304773e-05,0.0012922882,0.0035548818,0.0,0.0,0.0,-30.07579,-16.331451,-6.440094,1.8605653,-1.6752461,-1.2194804,3.3922026,-2.4315925,-1.4018825,-0.4371567,-0.45382684,1.0240784,5.464264,61864.98,40786.863,0.7572833,3343980.0,4144067.5,3.2303287e-06
1991-09-26,94871.01,74285.945,57492.8,0.0003495422,0.0015443849,0.0038644997,0.0,0.0,0.0,-31.25093,-16.907288,-5.8163757,2.9060152,3.026797,1.8216819,-5.534794,-4.7913327,-0.6461299,-0.41663313,-0.038196117,3.233612,6.13443,61880.715,40786.863,1.5546235,3354261.5,4224301.0,3.982545e-05
1991-09-27,94858.15,74257.14,57418.816,0.00034182132,0.0010662312,0.003859775,0.0,0.0,0.0,-31.923492,-16.170654,-5.3910522,7.2590346,5.0206895,0.4451166,-5.6654534,-4.523918,-2.8913984,-0.048239738,-0.06053604,3.1607666,6.003937,61819.34,40786.863,0.8286632,3074759.2,4531770.0,5.2492134e-05
1991-09-28,94894.77,74273.42,57444.184,0.00029730328,0.0006757157,0.0036328232,0.0,0.0,0.0,-31.642975,-15.951965,-5.517914,5.4757333,4.7789087,1.2610018,-2.6309607,-1.8557415,0.39975238,-0.32522708,-0.09183547,3.3370667,6.331085,61815.695,40786.863,0.9290424,3190271.5,4399496.0,3.125146e-05
1991-09-29,94946.63,74340.29,57489.766,0.0005857643,0.000669826,0.0028666416,0.0,0.0,0.0,-31.657516,-15.757996,-5.168579,-1.1034588,2.8531094,-0.27304706,-3.2309835,0.6693174,0.04812381,-0.11703716,0.07911165,2.964264,5.202545,61853.96,40786.863,0.349319,3641108.0,4115991.5,6.79418e-07
1991-09-30,94923.35,74317.32,57467.777,0.0005723037,0.0008542294,0.002915817,0.0,0.0,0.0,-31.711594,-15.867737,-5.0181885,1.5957594,2.547524,0.89855546,-0.63543284,1.0815636,1.6369194,0.26188892,0.22340237,1.7864685,5.357025,61835.91,40786.863,0.3411379,3889508.8,3934097.5,1.2873788e-06
1991-10-01,94818.69,74183.33,57299.01,0.0004658019,0.00034837352,0.0020602678,0.0,0.0,0.0,-31.862686,-15.087524,-4.7948914,2.9494693,0.9809906,0.3474252,1.3852452,2.97553,1.0765067,0.53132904,0.2698189,1.4794617,5.619049,61697.65,40786.863,0.13027364,3800753.5,3815958.5,1.275228e-06
1991-10-02,94802.93,74185.94,57337.074,0.00057959225,0.0014368765,0.0042211306,0.0,0.0,0.0,-31.634125,-15.797699,-5.532654,-3.5652874,-4.3272185,-1.9763507,-2.5078366,-1.230742,-2.0554981,0.11189875,-0.03602563,1.4348755,5.9619446,61745.484,40786.863,0.5327426,3117413.0,3961416.5,2.2573397e-05
1991-10-03,94909.695,74289.02,57462.25,0.00071183615,0.0020320816,0.004376081,0.0,0.0,0.0,-31.177963,-16.29721,-5.803589,-3.3614662,-4.090689,-1.4168744,-1.6734778,-3.7376263,-2.6564195,-0.22649449,-0.2004885,3.7096558,4.8815613,61865.64,40786.863,1.5904663,2081982.6,4677427.0,2.3457105e-05
1991-10-04,94905.56,74295.77,57482.27,0.00062678044,0.0021684188,0.00436642,0.0,0.0,0.0,-31.75351,-16.31427,-6.1063232,-1.6969566,-0.20189603,-0.14003871,2.1426458,-1.0441111,-1.353362,-0.109421134,-0.023205489,3.224884,5.052765,61910.11,40786.863,1.7221621,2476831.2,4544301.5,0.00019546691
1991-10-05,94826.38,74256.586,57466.832,0.00046425077,0.001894434,0.0037560093,0.0,0.0,0.0,-32.327972,-16.6474,-6.3602295,-3.1270561,0.27625751,3.10653,0.5812935,2.6346684,4.206597,0.5984298,0.27853164,2.080841,4.999054,61881.027,40786.863,0.56281525,3205151.5,4142918.5,5.184964e-06
1991-10-06,94831.48,74249.03,57423.84,0.00048672376,0.001340535,0.0013071982,0.0,0.0,0.0,-32.322006,-15.997437,-5.0831604,-4.2993493,-9.631027,-0.29423425,0.03465191,7.035768,3.251435,0.54340094,0.3621306,-0.5168152,5.46817,61788.28,40786.863,0.06922707,4340452.0,3667168.0,0.0
1991-10-07,94844.28,74226.99,57385.797,0.00047695285,0.0014310536,0.004093331,0.0,0.0,0.0,-31.752151,-15.827881,-5.6826477,-3.6471336,-6.8887153,-3.1217186,2.4555714,2.0085196,-0.029029435,-0.08391324,0.020353436,2.7017212,5.9569397,61793.2,40786.863,1.0093033,2970949.5,4181137.2,5.7570433e-06
1991-10-08,94835.65,74271.086,57446.395,0.00056808774,0.001362132,0.0043749544,0.0,0.0,0.0,-32.134537,-16.252502,-5.871582,-8.834496,-8.890239,-3.323273,2.4910982,4.0086465,0.23832335,-0.48130512,-0.23593001,3.613678,4.681183,61866.98,40786.863,2.3527462,2335739.8,4654335.5,6.2717474e-05
1991-10-09,94889.31,74369.82,57549.31,0.00025149298,0.00064575026,0.003588321,0.0,0.0,0.0,-32.711624,-16.435608,-5.9279785,-13.198817,-12.23587,-5.375183,0.39868426,3.5370982,0.83793825,-0.63801384,-0.1393519,2.2835388,4.7850037,61939.242,40786.863,0.31726402,3708553.5,4405094.0,5.2218675e-06
1991-10-10,94780.695,74274.27,57488.316,8.864793e-05,0.00035624552,0.0024260057,0.0,0.0,0.0,-32.679153,-16.731781,-6.362732,-16.110828,-12.91966,-5.171415,-2.829223,-0.40798542,-0.60713756,-0.91417557,-0.20671417,2.2986145,5.285736,61913.31,40786.863,0.93355787,3916589.0,4205003.0,2.994464e-05
1991-10-11,94746.555,74224.99,57481.41,0.00013920669,0.00034679958,0.0021038295,0.0,0.0,0.0,-32.768585,-17.033783,-6.973633,-12.45668,-12.4458,-4.2585907,-7.988191,-3.6383963,-1.3629152,-0.7085442,-0.20919113,0.011932373,5.0574646,61918.637,40786.863,0.5295066,3781601.5,3919420.5,4.4105764e-07
1991-10-12,94764.695,74233.88,57518.953,0.0003480975,0.0011179857,0.0026728099,0.0,0.0,0.0,-32.44455,-17.490768,-7.340271,-7.7673326,-9.825622,-4.345912,-6.57836,-6.6107984,-2.605429,-0.9547383,-0.37920642,-0.24899292,4.7861023,61957.883,40786.863,0.35427955,3526134.5,3910543.5,6.317641e-07
1991-10-13,94853.52,74334.555,57607.953,0.0002476163,0.0010660652,0.0032248206,0.0,0.0,0.0,-32.59227,-17.52739,-7.084961,-8.901374,-7.7226505,-4.5560064,-6.4040055,-4.195476,-2.1136281,-1.0922456,-0.33480388,0.28048706,4.7221985,62009.69,40786.863,0.53709406,3782934.2,4016180.5,2.9516166e-05
1991-10-14,94752.0,74302.64,57569.19,0.00033672244,0.000978153,0.0023328727,0.0,0.0,0.0,-33.191254,-18.01529,-6.344116,-8.99925,-6.398002,-4.0415916,-2.7839086,0.9819717,1.0575734,-0.82318413,-0.11419247,-0.9965515,4.5848694,61945.137,40786.863,0.17394426,4086219.0,3647872.8,1.1920929e-07
1991-10-15,94649.78,74160.98,57375.88,0.00023010385,0.00087306666,0.0029399348,0.0,0.0,0.0,-33.011826,-17.15361,-5.9463806,-4.9813385,-3.6243808,-3.0869167,0.2785189,2.5109327,1.7500178,-0.6945698,-0.30668628,1.0386658,6.076416,61797.223,40786.863,0.15153335,4116352.5,3653390.0,8.3455234e-08
1991-10-16,94634.81,74086.49,57273.52,0.0003133861,0.00087352074,0.0022439319,0.0,0.0,0.0,-32.48976,-16.407776,-5.859833,0.25074562,-3.9576566,-3.052147,2.7675679,2.3822246,-0.76949435,-0.96416163,-0.28969938,0.7689514,5.3302917,61721.375,40786.863,0.3083895,4172181.8,4039661.5,5.721231e-07
1991-10-17,94641.336,74098.66,57339.047,0.00022187037,0.0013056184,0.0033549573,0.0,0.0,0.0,-31.760178,-17.146759,-6.7247925,-1.527326,-4.8195243,-2.9992292,3.5341682,0.9046665,-1.8864743,-0.8651896,-0.24755822,0.3467102,3.7518005,61810.645,40786.863,0.63787335,3602859.8,4083570.2,3.8622093e-06
1991-10-18,94700.62,74112.14,57344.855,0.00020739128,0.001562507,0.0039005715,0.0,0.0,0.0,-32.063065,-16.78482,-7.016571,-0.53864354,-5.5794587,-4.6170797,4.556206,0.9796031,-2.0593123,-1.0976679,-0.48427814,1.4203186,4.141327,61829.637,40786.863,0.70332915,3533069.5,4368106.5,7.731281e-05
1991-10-19,94604.15,74050.445,57276.516,0.0002603461,0.0015114178,0.003907684,0.0,0.0,0.0,-32.526566,-16.688354,-6.8737183,-0.07747481,-4.968829,-4.0488734,2.6274636,-0.016117781,-2.010972,-0.9862404,-0.32565752,2.0658264,4.9065247,61768.55,40786.863,1.3269162,3027589.2,4385753.0,0.00013442384
1991-10-20,94602.72,74055.47,57308.074,0.00035744355,0.0013555717,0.0036753444,0.0,0.0,0.0,-32.481155,-16.86911,-7.2983704,-4.0476093,-6.8428483,-5.586113,2.5930777,-0.7184513,-2.6779213,-1.1808076,-0.55730087,1.5038147,4.4444885,61791.164,40786.863,0.6756642,3658672.8,4363133.0,6.537326e-05
1991-10-21,94693.78,74147.09,57406.355,0.0004391347,0.0014329216,0.0034414008,0.0,0.0,0.0,-32.336273,-17.007324,-7.553894,-8.352511,-10.784766,-7.5284653,0.57258433,-1.2660016,-1.4937252,-1.340683,-0.5448834,1.3905945,3.320343,61869.65,40786.863,0.7664558,3343463.0,3981605.2,0.00014830567
1991-10-22,94792.41,74248.484,57466.676,0.00045611276,0.0014115778,0.0033984166,0.0,0.0,0.0,-32.3201,-16.832764,-6.5119324,-7.827687,-7.7662864,-5.1852527,2.4702783,0.3640552,-0.8202899,-1.0429354,-0.31768313,2.021759,4.924225,61888.26,40786.863,0.36875457,3975298.8,4222422.0,5.767081e-05
1991-10-23,94759.21,74237.4,57419.125,0.00043830613,0.0014888298,0.0036326703,0.0,0.0,0.0,-32.45517,-16.96991,-5.2304993,-4.9707565,-3.1899815,-2.5283258,2.4073985,2.4487236,2.1713161,-0.51594985,0.15845071,2.5271301,4.596283,61798.016,40786.863,1.3606693,3328756.5,4241556.5,4.5836685e-05
1991-10-24,94693.59,74120.97,57292.83,0.00039004604,0.00090691773,0.0035464691,0.0,0.0,0.0,-31.951324,-16.349396,-5.581238,-3.9222202,-6.7848516,-3.8843243,0.19990928,-0.25159144,0.2105195,-0.86311126,-0.28092012,2.315033,5.4043884,61735.36,40786.863,0.950749,3350226.5,4301274.5,0.00014468802
1991-10-25,94674.06,74071.43,57269.707,0.00027017796,0.0009650563,0.0030276207,0.0,0.0,0.0,-31.405731,-16.28421,-6.055664,2.5051322,-5.6648955,-3.2371159,-0.26559815,0.15461697,-1.3013307,-0.67302704,-0.34691554,1.8372498,4.884735,61723.035,40786.863,0.83502394,3465019.5,4192844.5,3.6044046e-05
1991-10-26,94634.055,74069.37,57275.7,0.0003726003,0.0017499024,0.004270647,0.0,0.0,0.0,-32.449005,-16.5708,-6.367035,1.4494282,-2.4010773,-0.99186033,-1.8698231,-0.13880326,-0.55245364,-0.1238658,-0.04120092,3.4856262,4.9947815,61753.633,40786.863,1.9067001,2657465.0,4481973.5,9.027943e-05
1991-10-27,94645.65,74085.01,57288.69,0.0005185571,0.001878338,0.0041453205,0.0,0.0,0.0,-32.457138,-16.581726,-6.633423,1.9479982,-0.7798786,-3.0447817,-6.838751,-1.748927,-1.0256515,-0.6373001,-0.22936529,2.8685608,3.85672,61767.566,40786.863,1.9355018,2920476.2,4466315.0,0.000120350625
1991-10-28,94700.32,74139.0,57351.51,0.0002226898,0.0013584491,0.0039558876,0.0,0.0,0.0,-31.934677,-16.565247,-6.709564,4.2394023,-2.58718,-3.3609972,-2.1895344,-2.8771093,-2.1404774,-0.8985433,-0.42272863,2.3164368,4.514801,61809.086,40786.863,0.50067735,3444621.5,4477304.5,3.888784e-05
1991-10-29,94810.44,74217.26,57426.41,0.00021448864,0.0012553994,0.0037123745,0.0,0.0,0.0,-31.67604,-16.650238,-6.342499,2.1639974,-5.45379,-3.3738835,-1.1915156,-2.497575,-1.247565,-0.8161831,-0.27340263,2.3910217,4.6739197,61841.92,40786.863,0.5258181,3677024.5,4402551.5,2.3457396e-05
1991-10-30,94798.28,74249.1,57435.387,0.00022456121,0.0015487118,0.003890896,0.0,0.0,0.0,-32.484406,-16.685608,-5.693207,3.5819042,-2.9468887,-2.7574933,3.825043,2.520783,1.3525275,-0.48354256,-0.16730605,3.6168518,5.502472,61833.17,40786.863,1.8769295,2769065.0,4449936.5,5.5696815e-05
1991-10-31,94762.93,74204.76,57363.73,0.0003696749,0.0013947553,0.0037454732,0.0,0.0,0.0,-32.095978,-16.61493,-5.2752075,-4.4242992,-2.6835966,-3.3589287,-0.84884715,3.5853689,1.6350533,-0.54829884,-0.20504953,3.5951233,5.7623596,61767.805,40786.863,0.98647934,3067434.8,4516609.5,2.1455344e-07
1991-11-01,94819.65,74204.6,57384.2,0.00019239353,0.001646196,0.004007887,0.0,0.0,0.0,-31.63144,-16.18695,-5.9930115,7.0699997,-5.286184,-3.5445318,3.6831338,-0.30282712,-1.4509045,-0.8301222,-0.3797894,3.792389,5.5259094,61803.94,40786.863,1.439523,2949811.0,4466846.0,1.904773e-05
1991-11-02,94797.99,74253.76,57448.168,0.00015942143,0.0016240982,0.004129072,0.0,0.0,0.0,-32.61154,-16.568604,-6.092987,11.366563,-0.97111326,-0.44774905,6.9641767,-1.2415463,-2.1607056,-0.17486383,-0.048103496,3.6366882,5.4024353,61862.01,40786.863,1.8273196,3012502.5,4464979.5,2.0743566e-05
1991-11-03,94806.85,74257.836,57451.875,8.8834895e-05,0.001311704,0.004017714,0.0,0.0,0.0,-32.48738,-16.634644,-6.0951843,15.644938,2.8053732,1.1342419,1.0694909,-2.4041293,2.0827823,0.6101437,0.4578806,1.9807739,3.3547058,61866.12,40786.863,1.0475829,3268316.5,4238471.0,1.6209306e-06
1991-11-04,94716.28,74187.836,57403.062,9.932092e-05,0.000697687,0.0029869499,0.0,0.0,0.0,-32.060287,-17.106049,-5.8519897,17.2416,4.9885354,2.3164542,1.7146679,-1.5201029,1.3563381,0.25647637,0.33746612,2.9403381,4.983307,61825.62,40786.863,0.7846804,3799025.0,3998458.5,9.5387804e-08
1991-11-05,94677.195,74110.05,57324.098,0.00016847534,0.0004391024,0.0021699495,0.0,0.0,0.0,-32.335114,-16.615082,-6.1760864,16.322447,4.527188,3.1246212,-0.60600024,-2.1739044,0.8112585,0.7018467,0.41247743,0.40530396,4.894623,61750.547,40786.863,0.5067713,4272746.0,3758796.5,5.9590093e-08
1991-11-06,94694.836,74090.336,57294.88,0.00028260247,0.0005435402,0.0022765938,0.0,0.0,0.0,-31.862518,-16.236145,-6.2548523,10.703124,4.0266314,1.2155365,-2.7632656,-3.705576,0.28451243,0.5771765,0.18897462,0.6267395,5.829254,61732.555,40786.863,0.26621297,3746897.5,3757446.5,7.151175e-08
1991-11-07,94746.945,74165.76,57330.72,0.00028314546,0.0006434363,0.0031845903,0.0,0.0,0.0,-32.092392,-16.056763,-5.670532,9.284878,3.509998,1.6291047,-5.7418075,-4.115594,-1.9252936,0.065547794,0.29963058,2.3327026,5.144623,61758.055,40786.863,0.858989,3312524.0,4005428.0,1.513894e-06
1991-11-08,94752.4,74215.76,57402.594,0.00015096272,0.00027838472,0.0016904719,0.0,0.0,0.0,-32.428116,-16.196533,-5.877655,12.576709,4.088797,2.8324764,-6.1964016,-0.066895925,-0.7852524,0.1843053,0.14827213,1.6166687,5.5729065,61818.78,40786.863,0.5264787,4172500.0,4064004.0,1.4303077e-07
1991-11-09,94743.81,74179.11,57381.14,0.00033418866,0.0005355884,0.003181897,0.0,0.0,0.0,-32.215103,-16.217194,-6.501831,7.1498184,0.7010935,0.20202656,-6.5438523,-0.6405694,-0.21855049,0.21175653,-0.07171516,1.9502258,5.0454407,61825.137,40786.863,0.52042013,3432726.5,3948634.0,8.940697e-07
1991-11-10,94798.664,74194.21,57347.207,0.0004857678,0.0010283722,0.0041669533,0.0,0.0,0.0,-32.31578,-15.57605,-5.7941895,2.6868136,-0.18082994,-0.4581807,-2.0949101,0.36495242,-1.092143,0.27967107,0.11849314,2.1165771,5.4527893,61788.293,40786.863,0.5593004,3364082.5,3935973.5,3.5757694e-08
1991-11-11,94791.96,74159.23,57303.074,0.00029895589,0.0009151569,0.004403127,0.0,0.0,0.0,-31.985123,-15.398926,-5.649475,4.2567315,0.7236886,0.43489042,1.3602942,0.323635,-0.31312224,0.6049824,0.29525304,2.175171,5.5464783,61731.11,40786.863,0.47547743,3913666.5,3906405.2,7.150811e-08
1991-11-12,94822.75,74194.87,57310.53,9.675898e-05,0.00043357827,0.0029667402,0.0,0.0,0.0,-31.610367,-15.140137,-4.4931946,8.056062,3.3399734,1.5296317,5.7995324,4.4560757,0.09366838,0.58204144,0.33149827,1.839447,5.5383606,61697.32,40786.863,0.29234135,4340037.5,3746583.5,1.907174e-07
1991-11-13,94755.4,74128.85,57283.793,9.2835486e-05,0.00023980306,0.0019047026,0.0,0.0,0.0,-31.383621,-15.375305,-5.276245,10.75245,-0.5551805,0.9171125,4.488992,6.6562614,2.2232573,0.7784122,0.63074255,-0.8600769,4.8337097,61699.094,40786.863,0.02193451,4646251.0,3426622.0,0.0
1991-11-14,94716.29,74133.29,57301.527,9.902043e-05,0.0004264895,0.0032346218,0.0,0.0,0.0,-32.02652,-15.859314,-6.212036,9.7021,-1.1420029,-0.7334425,0.02742973,3.1184638,1.0018831,0.53064287,0.21263197,0.054779053,5.9685364,61715.75,40786.863,0.15220419,4067982.0,3670978.5,1.906883e-07
1991-11-15,94766.164,74203.195,57389.426,5.570771e-05,0.00058529206,0.0041109286,0.0,0.0,0.0,-32.27147,-16.24414,-6.4713745,7.7285056,0.3211497,-1.198234,-2.5431054,-0.7344883,-0.28350523,0.5829047,0.19706,-0.761322,6.6233215,61809.438,40786.863,0.30872598,4263484.0,3611682.5,0.0
1991-11-16,94812.586,74225.44,57421.984,7.4923446e-05,0.00036727617,0.0039294953,0.0,0.0,0.0,-31.784897,-15.986542,-6.381439,4.4242797,2.2091868,0.26303124,2.1969192,1.0196989,0.5807571,0.8638631,0.5288908,-0.4649353,5.4568176,61833.562,40786.863,0.34249574,4308034.0,3647546.2,0.0
1991-11-17,94703.9,74154.57,57345.457,0.00014119573,0.00030296986,0.0021972058,0.0,0.0,0.0,-32.342987,-16.343567,-5.77417,2.8561366,4.4627366,1.2039996,-0.16518937,1.1248199,1.1776444,0.76691717,0.3994081,-1.2019958,5.497467,61750.973,40786.863,0.26274472,4628187.5,3284921.0,0.0
1991-11-18,94696.586,74156.04,57332.066,0.00021753494,0.0003695454,0.0015632088,0.0,0.0,0.0,-32.54219,-16.432617,-5.392212,2.0624855,6.1380672,2.1256902,-4.9802155,1.9234332,0.6059212,0.4700577,0.4553609,-0.5003357,5.0934143,61727.87,40786.863,0.07745705,4192437.0,3641636.0,1.0726944e-07
1991-11-19,94798.375,74233.055,57412.777,0.00065228343,0.0007668128,0.003477214,0.0,0.0,0.0,-31.312042,-16.76648,-5.5914917,-4.5185533,-0.7181618,-2.5578465,-7.6153064,1.8670086,-0.2763323,-0.31785128,-0.03723696,2.2991638,5.7687073,61796.97,40786.863,0.41183904,3247682.5,3886369.0,1.0727308e-07
1991-11-20,94877.52,74251.12,57432.37,0.0006586954,0.002096122,0.0043091266,0.0,0.0,0.0,-31.31401,-16.220062,-6.0686646,-3.600805,-4.775557,-3.8702786,-7.034946,-3.945727,-1.6309255,-0.91423345,-0.38916013,3.3311157,4.8978577,61859.457,40786.863,1.0649967,2804342.5,4363282.0,1.347973e-05
1991-11-21,94835.19,74186.125,57364.47,0.00065465766,0.0022448266,0.004515752,0.0,0.0,0.0,-31.338654,-15.920563,-6.2995605,-3.8766954,-3.6432807,-3.3946025,-9.943712,-5.8014913,-1.6578274,-0.47937655,-0.4521075,2.3779602,4.197357,61838.293,40786.863,2.637556,2437347.5,4626030.0,0.0006988682
1991-11-22,94915.695,74278.47,57427.26,0.0006393084,0.0021660803,0.0042836503,0.0,0.0,0.0,-31.312408,-15.95166,-5.456482,-6.6634154,-1.3227884,3.0732641,-9.248767,-8.471548,-3.740022,-0.36304784,-0.38369185,3.1724548,4.8973083,61831.92,40786.863,1.4555215,3087341.2,4579786.5,4.493585e-05
1991-11-23,94992.82,74390.12,57506.188,0.0004647458,0.0016574225,0.0033448096,0.0,0.0,0.0,-32.20285,-16.208038,-3.8005981,-3.5420704,-1.6553549,1.1177365,-9.234059,-2.6265194,0.8778792,-0.17859614,0.02526471,3.3541565,5.4858704,61820.918,40786.863,0.40680024,3644965.8,4444334.0,1.430526e-07
1991-11-24,94828.62,74293.37,57410.58,0.00040439062,0.0015945835,0.0037004699,0.0,0.0,0.0,-32.90233,-16.394562,-4.3575134,0.36146358,-0.6736471,-0.3424492,-8.569922,-0.4827617,1.0484935,0.2054575,0.08482464,3.9032288,6.497345,61756.277,40786.863,1.149022,2510345.5,4410197.0,0.0
1991-11-25,94715.9,74179.89,57331.293,0.00024017763,0.0013383963,0.004022206,0.0,0.0,0.0,-32.595474,-16.483643,-5.2127075,6.2304797,1.992616,0.29120302,-7.584186,-2.1161797,0.4597344,0.069061935,0.3261208,2.9067078,5.146393,61743.285,40786.863,2.492425,3696334.8,4399335.0,0.00053398905
1991-11-26,94783.12,74204.07,57362.082,0.00012099062,0.0011284789,0.0039640167,0.0,0.0,0.0,-31.9404,-16.339417,-5.390991,16.02543,1.3692789,-1.4153992,-0.7012152,-5.39184,-3.119249,-0.31748742,-0.07568717,3.7506104,5.6700745,61766.582,40786.863,2.173617,3066645.0,4455126.0,1.1597662e-05
1991-11-27,94964.99,74352.414,57510.2,0.00022153674,0.0012474847,0.003976573,0.0,0.0,0.0,-32.126373,-15.8420105,-5.5824585,15.481812,2.5622876,-0.6109928,0.19963843,-5.183786,-3.1850214,-0.6628044,-0.2314362,3.5793762,5.7202454,61870.594,40786.863,0.5199272,3086800.8,4562792.0,5.5567165e-05
1991-11-28,94918.63,74377.63,57549.89,0.00017733681,0.0011672619,0.00398623,0.0,0.0,0.0,-32.614853,-16.401093,-5.45282,8.032543,3.9360335,-0.58331496,-0.4425446,-1.2331685,2.2338104,-0.36731893,-0.22967352,4.0767517,5.6092224,61917.855,40786.863,1.1595831,2860547.8,4476997.0,7.741153e-06
1991-11-29,94876.79,74343.516,57533.297,0.00025670516,0.00061238115,0.0036501938,0.0,0.0,0.0,-32.087845,-16.649109,-5.616516,3.1442158,1.400345,-2.3100433,-3.25159,0.38813353,2.0680816,-0.48073754,0.026834413,3.2826233,6.0870056,61890.812,40786.863,0.28017524,2880970.2,4375092.0,1.1921293e-07
1991-11-30,94927.37,74368.79,57556.715,0.0004277516,0.0015393471,0.003837325,0.0,0.0,3.2591743e-09,-31.680954,-16.782959,-5.6082153,2.054397,-1.8014055,-3.76495,-3.4680264,-0.37569556,0.24012238,-0.38919464,-0.04439129,4.3112793,6.3370056,61915.055,40786.863,0.9075131,3817801.5,4340258.5,7.151539e-08
1991-12-01,94984.055,74333.85,57508.19,0.00045433137,0.0016793677,0.004020148,0.0,0.0,0.0,-30.618973,-16.054321,-5.78067,1.9219912,-2.9431813,-2.688821,-5.110325,-4.3603287,-1.7983719,-0.34191513,-0.16184987,4.250702,6.704071,61888.953,40786.863,2.2544634,3416397.0,4497892.5,0.00082484353
1991-12-02,94920.44,74292.87,57474.74,0.000407021,0.0017406851,0.0038509725,0.0,0.0,0.0,-30.639557,-16.417023,-5.47937,2.7732344,-0.525829,0.6995136,-12.192628,-5.8387394,-0.43249187,-0.07471776,-0.17651464,4.0290527,5.8909607,61847.047,40786.863,2.1272511,3223867.0,4404972.5,7.224615e-06
1991-12-03,94898.91,74338.38,57504.016,0.00012349091,0.0011769416,0.0026431403,0.0,0.0,0.0,-31.297104,-16.926147,-4.6133423,11.799333,6.3581395,3.282693,-5.644525,0.028325193,1.9467597,0.411187,0.10764924,3.7898865,6.000763,61843.047,40786.863,0.3627952,4118735.5,4145826.8,7.151539e-08
1991-12-04,94814.81,74228.25,57423.965,8.0839905e-05,0.00024533863,0.0011077608,0.0,0.0,0.0,-31.528732,-16.840912,-4.7421265,20.08576,9.470901,3.4784012,0.767358,-0.07298022,2.5365145,0.9299842,0.6267354,-0.09048462,5.4672546,61778.746,40786.863,0.15058772,4551140.5,3438930.5,7.151539e-08
1991-12-05,94705.54,74130.016,57324.965,4.203201e-05,0.00021336466,0.000881593,0.0,0.0,0.0,-31.167282,-16.551025,-4.8720093,23.577934,11.902775,3.8915062,5.779715,-1.0070426,1.7325963,0.9650212,0.53967637,-1.8476868,5.400055,61688.152,40786.863,0.14724478,4592825.5,3462843.2,6.436312e-07
1991-12-06,94813.914,74115.086,57265.223,8.758338e-05,0.00020769132,0.0013457885,0.0,0.0,0.0,-30.763016,-15.194946,-5.1359863,24.817062,8.97111,2.77833,13.630773,1.7830535,-0.507729,0.80337983,0.38358468,0.35403442,6.2860413,61684.254,40786.863,0.1709091,4305952.0,3379030.0,0.0
